objectid,title,creator,creators_title,date,description,interviewee,interviewer,subject,location,latitude,longitude,publisher,contributing_institution,source,identifier,rights,rightsstatement,format_original,type,format,language,filename,display_template,object_location,image_small,image_thumb
sbw192,Log Cabins with Cupolas,"Schacher, Cindy L.",Archaeological Technician,1970,This is a list of the 20 log cabins with cupolas that existed at one time in the SBW area. Each entry features a brief description of the cabin as well as a photograph.,,,log cabins;cupolas;Nez Perce National Forest,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Unknown,28,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Clippings (information artifacts),Text,application/pdf,eng,sbw192.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw192.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw192_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw192_th.jpg
sbw193,"Major Evan W. Kelley, a biography/obituary of the man.",Unknown,,1966-10-03,"Pretty self-explanatory. Tells of Kelley's childhood, his service in WWI, and then, ultimately, his work with the Forest Service.",,,Evan W. Kelley;regional forester;fire management,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Unknown,18,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Articles,Text,application/pdf,eng,sbw193.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw193.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw193_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw193_th.jpg
sbw194,"A Record From Discussions Hold During the Low Value Area Expedition, a transcript of discussion held between many Forest Service officials pertaining to fire control in Region 1.","Hoadley, Roy; Kelley, F. W.; Woods, C. N.; Show, S. B. Brundage, F. H.; Forsling, C. L.; Kinney; Farell; Phillips; Brooks; Romano; Noitzling; Poynter; Guzman; LeVan; Fitzgerald",,1932-09-20,"This is the transcript of a discussion that took place in 1932. Taking part in the discussion, among others, were Roy Headley and Evan Kelley. The topic was how best to alter the fire control plan for all of Region 1 as a way of addressing the number of very destructive and harrowing fire seasons that had occurred over the previous 20 years.",,,fire management;,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Unknown,29,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Transcripts,Text,application/pdf,eng,sbw194.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw194.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw194_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw194_th.jpg
sbw195,Forest Fires: The Adventures of Three Men in the Great Forest Fires of 1910.,"Thenon, Ed",,1950,"This is a narrative written by Ed Thenon, telling of his experiences fighting the 1910 fires with John Kirchner and Charley Strite.",,,fire suppression;fire management;fire;,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","Bitterroot National Forest Historical Files, Montana",30,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence,Text,application/pdf,eng,sbw195.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw195.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw195_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw195_th.jpg
sbw196,"Big Losses Suffered This Year By Forest Fires, Says Region Forester",Unknown,,1932-10-22,"A newspaper article from the Northwest Tribune, dealing with the 1931 fires. The article briefly summarizes a few of the larger fires from the season, as well as describing the role that unattentive tourists play in accidentally starting fires that blossom into huge conflagrations.",,,fire suppression;fire management;fire;,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Northwest Tribune,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Unknown,31,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Newspaper clipping,Text,application/pdf,eng,sbw196.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw196.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw196_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw196_th.jpg
sbw197,Fire Suppression Policy,"Silcox, F. A.",Forester,1935-05-25,"A memo from the Forest Service describing the new fire control policy that came into effect in 1935. Authored by F.A. Silcox. Much different that later, more selective fire-suppression policies, this policy urges that immediate extinguishing of any and all fires in the area. All responses should be as fast and of as large a size as available resources can possibly allow.",,,fire suppression;fire management;fire;,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","National Archive Records Administration, College Park",32,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence,Text,application/pdf,eng,sbw197.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw197.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw197_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw197_th.jpg
sbw198,Is Back Country Fire Protection A Practical Impossibility?,"Loverage, Earl W.",,1935,"This is an article by Earl W. Loveridge, written in response to Elers Kochs article The Passing of the Lolo Trail. Kochs article is also reprinted in this file, but its contents have already been documented elsewhere (the article is available in the book Forty Years a Forester, which I took notes on last summer). Loveridge takes issue with Koch's suggestion that a large-scale fire-suppression plan should be abandoned because such a large project is logistically impossible. Loveridge rebuts this idea by suggesting ways in which an all-encompassing fire plan could be implemented successfully to protect high value timber areas.",,,fire suppression;fire management;fire;,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unknown,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives,33,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Articles,Text,application/pdf,eng,sbw198.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw198.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw198_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw198_th.jpg
sbw199,History of Smokejumping,Unknown,"Division of Fire Control, Region 1, USFS",1959-01-30,This document is an essay-style timeline of smokejumping as a means of fire control in the SBW area. The document was written in 1959 and details the use of smokejumping in the area up to 1955. No author is listed on the document.,,,fire suppression;fire management;fire;smokejumping;firefighting,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","Bitterroot National Forest Historical Files, Montana",34,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence,Text,application/pdf,eng,sbw199.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw199.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw199_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw199_th.jpg
sbw200,A letter to the Secretary of Agriculture from Doris Milner.,"Milner, Doris","Chairman, Save The Upper-Selway Committee",1965-01-20,"In this letter, Milner is arguing for the preservation of the Magruder area. Attached are a number of related correspondences. Though these other correspondences are not directly taken from the same conversation between Milner and the Secretary, this collection of documents gives a convenient overview of the Magruder issue as it was emerging.",,,Area E;Save The Selway Committee;conservation;wilderness classification,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",SFRC,35,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence,Text,application/pdf,eng,sbw200.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw200.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw200_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw200_th.jpg
sbw201,The Magruder Corridor Controversy.,"Cunningham, William P.; Scott, Douglas W.",,1969,"This is an article summing up the Magruder issue as of 1969, written by William P. Cunningham and Douglas W. Scott. The article gives an excellent, lengthy, and seemingly unbiased (which is rare in this collection of documents) look at the history of the issue since 1955, as well as some speculation on where things might be headed in the future.",,,Magruder Corridor Controversy;conservation;wilderness classification,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unknown Magazine,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Unknown,36,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Articles,Text,application/pdf,eng,sbw201.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw201.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw201_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw201_th.jpg
sbw202,"Historical Happenings in the Magruder Corridor  Note: I marked this document previously as Document 14, and just now noticed the multiple marking. Rather than remove this second listing and have to redo my entire numbering system as a result, I'm going to leave this duplicate in the listing. Below I've pasted the document description from the Document 14 entry, for reference.",Shumaker?,,1920,"This document is a short, essay-style retelling of the history of the area that would eventually come to be called the Macgruder Corridor. The document seems to have been written by someone named Schumaker, but no other details are obvious. Due to the location of the document within Dennis's files, I assume that this essay was composed during the Magruder Corridor fight of the 1960s and 70s, to give historical context to the discussion. The essay starts with the coming of Lewis and Clark to the area and ends around 1920.",,,Magruder Corridor,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","Bitterroot National Forest Historical Files, Montana",37,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Federal government records,Text,application/pdf,eng,sbw202.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw202.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw202_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw202_th.jpg
sbw203,Selway Homesteads,Unknown,,1970,"An excellent outline by Dick Walker of various Selway-area homesteads and those who originally lived in those cabins. Content deals with such men as Phil Shearer, Henry Pettibone, Alvin Renshaw, Tom Running, Martin Moe and the Wolfinbargers (Ole and Punk and Carolyn).",,,Shearer;Selway Lodge;Running Creek;North Star;Homesteads;timeline,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","Bitterroot National Forest Historical Files, Montana",19,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Federal government records,Text,application/pdf,eng,sbw203.pdf,pdf,https://objects.lib.uidaho.edu/sbw/sbw203.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw203_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw203_th.jpg
